"id","price_doc"
30611,5665034.73800363
30612,7670056.74147029
30613,9448143.09330374
30614,16734996.9747117
30615,7363605.29282916
30616,5743637.20530057
30617,7560626.42123177
30618,5183923.33871748
30619,4298656.17788729
30620,2868236.63848603
30621,9304520.0189443
30622,8083729.63796357
30623,6244090.56492351
30624,6651663.57391569
30625,7290369.28049585
30626,6255367.27333465
30627,7606870.41645239
30628,6356808.47868809
30629,5165466.5532096
30630,4305980.05118298
30631,6325356.38811735
30632,4364938.78450511
30633,5966522.77522225
30634,11373986.6758972
30635,9675889.72910353
30636,5658166.79846842
30637,9587214.84181131
30638,6271507.06727577
30639,8065279.37134349
30640,4730520.16173963
30641,8294424.07696785
30642,6640457.67737563
30643,8096529.40043347
30644,9711055.45204376
30645,8017395.41390261
30646,5230868.13620953
30647,4867370.48564797
30648,23503457.9430391
30649,2773002.50717491
30650,5456642.2012626
30651,3084440.55599593
30652,4576855.90871439
30653,7291704.30938524
30654,4600899.22189572
30655,13710229.6900905
30656,4034806.88298943
30657,6631148.60841606
30658,12129203.638495
30659,4911767.14777282
30660,8191734.36794079
30661,6677270.78718812
30662,8269615.37673888
30663,13760267.6422234
30664,11124503.8083074
30665,6407178.80327096
30666,2626289.90640326
30667,4280227.461058
30668,9744360.08649016
30669,5230359.3293111
30670,2466829.84042061
30671,6947310.04033513
30672,14839852.4386897
30673,9853978.33822268
30674,11489395.4439002
30675,2299632.0313372
30676,6937954.55311836
30677,4752378.50134483
30678,11722686.9943518
30679,6175053.64477183
30680,5334577.02792769
30681,2285024.32361736
30682,9096646.70148845
30683,9891111.81813021
30684,4939241.74824687
30685,6397403.57686387
30686,9417162.00121999
30687,4949743.02104784
30688,4685643.17620568
30689,13687419.5704385
30690,24539736.2644964
30691,4762705.04238477
30692,6277592.67073566
30693,9773061.7216768
30694,5322396.33772137
30695,6965221.8658929
30696,6586984.36704543
30697,11866640.5522856
30698,7660443.89112861
30699,6111953.81768822
30700,4847072.17891179
30701,9711055.45204376
30702,6720873.74360028
30703,3816196.74085216
30704,12041931.44522
30705,8388123.38142144
30706,25289800.9875176
30707,3776761.45962866
30708,13583338.3675895
30709,6306178.57802172
30710,6685343.84684972
30711,4763281.92026333
30712,3804056.82333481
30713,5889339.13608851
30714,7277296.14953373
30715,3800688.05970097
30716,9810975.56873458
30717,6065714.76357488
30718,7143390.53850097
30719,15226057.6931663
30720,7531523.81541396
30721,5300008.37150096
30722,7441692.09724523
30723,6347733.59818807
30724,11542990.9163928
30725,6355899.19483658
30726,11091558.2190146
30727,9594367.39831677
30728,11019631.1410566
30729,3627973.65543544
30730,5621919.42446444
30731,6232685.58471648
30732,5230873.12475745
30733,9925564.03459159
30734,7284156.27026049
30735,5491949.64846948
30736,5704856.13468017
30737,6037902.16964819
30738,6072417.16648246
30739,4421494.74955504
30740,7112847.59791702
30741,11294927.1807562
30742,4437521.76121711
30743,4943963.85387572
30744,9591055.70521179
30745,7297005.11620186
30746,5570896.60913531
30747,14999208.7133131
30748,16813158.2140691
30749,5058750.38534507
30750,6702880.69552741
30751,3641044.4511041
30752,7395161.52649193
30753,10571311.8589097
30754,6295776.86018171
30755,4422565.91268734
30756,6515386.45807106
30757,4747187.41183635
30758,10416256.1011503
30759,6218679.56001922
30760,4107486.26767424
30761,9810620.02907477
30762,6709666.42846732
30763,12152986.1807469
30764,6649760.7896245
30765,5614980.59205658
30766,3518912.22805401
30767,8864796.44221335
30768,4791433.63694666
30769,7603940.1719066
30770,6372073.52763491
30771,3048479.55798106
30772,9068651.49477318
30773,7757546.12601259
30774,5839780.91047156
30775,12032059.1839339
30776,6144184.41306617
30777,6406017.93951169
30778,9073894.02535331
30779,6499957.85024163
30780,7624162.95396748
30781,6967646.82018761
30782,5739743.98004463
30783,5744294.55014212
30784,3778270.9159586
30785,5626752.19495867
30786,3892875.00500784
30787,6233464.29121636
30788,5864297.94691088
30789,7610171.92014144
30790,6284852.84295564
30791,9980427.17728932
30792,7318777.34677409
30793,10574276.2618022
30794,14336305.8288574
30795,9905875.88203729
30796,10467800.131302
30797,14759543.4478768
30798,2673148.8215638
30799,8894096.04432667
30800,13060328.0176069
30801,6181894.5498232
30802,17774296.4377201
30803,3674087.2588411
30804,3742299.13948144
30805,14263318.8114729
30806,7284156.27026049
30807,6216289.98908083
30808,10793679.2550692
30809,4983837.66339503
30810,11515283.4214643
30811,4302482.7312028
30812,5810665.29466197
30813,5683493.00942756
30814,2566083.24524277
30815,4033533.43152577
30816,7555566.43111661
30817,2229855.63713261
30818,7934735.56020909
30819,7724730.84749086
30820,5488368.34458262
30821,20022446.5224397
30822,9436652.74874462
30823,6184601.18356696
30824,3581198.85748486
30825,5303997.85919631
30826,9769166.60479052
30827,5354133.33265146
30828,5771783.92112904
30829,5427635.19864804
30830,9466361.74984711
30831,6894402.74255967
30832,6007644.0792923
30833,4921627.96243531
30834,4364535.01827726
30835,6744521.53221159
30836,6507891.00872796
30837,5654665.84601009
30838,4992876.47196531
30839,5848369.43410804
30840,11678632.8154637
30841,9729001.66851546
30842,7012082.59583792
30843,5410900.52359517
30844,6793459.80881934
30845,11152866.3454591
30846,3955698.88689014
30847,5906522.60120058
30848,8182661.56422889
30849,4272906.63950986
30850,4137274.4256638
30851,4910947.47642556
30852,6822787.44112834
30853,4369107.66775094
30854,5934007.30703273
30855,8197994.36897165
30856,8619795.78262734
30857,2359538.18700707
30858,4434877.57964426
30859,6078077.71688427
30860,6231235.42888534
30861,9551495.52664706
30862,6857464.98322158
30863,5672684.57608161
30864,6263539.49149749
30865,9656217.95146448
30866,6403031.20993818
30867,5990623.45897853
30868,8644261.70137713
30869,5788387.0175904
30870,3594838.14401051
30871,7950255.81867218
30872,4816181.59680295
30873,3993401.98774104
30874,4820335.5220997
30875,5560689.41491631
30876,4359285.2974971
30877,11095091.745289
30878,5541245.24888945
30879,7873842.93930886
30880,6219154.02579299
30881,2239689.19034538
30882,11733737.6706168
30883,3656508.41618065
30884,5599734.61129323
30885,5135993.91309856
30886,7787395.85195484
30887,5925027.43969146
30888,4066820.70695902
30889,4487116.01156564
30890,7195181.8385828
30891,3490585.62708016
30892,3518912.22805401
30893,3927959.69993537
30894,5906455.00678907
30895,4254284.01213013
30896,5755980.43739569
30897,7922569.34535925
30898,6784596.18865344
30899,6743260.96275677
30900,3714947.33187913
30901,6588454.48134603
30902,2256913.04687996
30903,6569450.00716416
30904,8276076.96034043
30905,5593169.86377578
30906,5641361.52679552
30907,12873772.5732498
30908,4502663.71904103
30909,12649163.5862791
30910,7367630.27476475
30911,4363656.85164922
30912,6542396.70398707
30913,15098810.2218358
30914,6177951.70819602
30915,8369992.05206642
30916,5347708.61002517
30917,8382213.80493593
30918,6855882.53685187
30919,4412013.21302857
30920,4995534.14012957
30921,3970525.92446853
30922,5901798.48843067
30923,3739106.30498195
30924,5137997.6130206
30925,15377707.0446979
30926,5693409.78069127
30927,7996915.08500581
30928,4412968.44721429
30929,5137997.6130206
30930,10755249.5581269
30931,10812038.1449849
30932,5185634.16728714
30933,4664145.1591113
30934,12685453.346498
30935,6770001.97929134
30936,7299844.92731646
30937,8753158.42304433
30938,5687689.7947053
30939,8718966.56778749
30940,6064193.57369356
30941,6092446.82781328
30942,3641554.92550015
30943,6370736.75343278
30944,4923205.27519639
30945,3377427.56510303
30946,13014448.7326073
30947,6839543.26144706
30948,8754510.84897265
30949,6506010.73833844
30950,5653199.21897284
30951,12358597.2652786
30952,7352630.31755049
30953,9935924.9760945
30954,4715453.6513961
30955,6531069.68233389
30956,6630256.99041764
30957,5989589.47627346
30958,24520833.9911175
30959,8490124.73263726
30960,7815727.91258288
30961,7806863.08844238
30962,11360132.5521461
30963,3926925.94130631
30964,4856441.84493569
30965,6973004.64171751
30966,11999400.7860442
30967,11674490.3582295
30968,3125782.178711
30969,3801699.46310156
30970,6549419.70198336
30971,10307064.8743171
30972,3854400.33547843
30973,5323370.98700985
30974,4840794.23085368
30975,7375588.3646614
30976,5220482.33137849
30977,7068076.59402156
30978,8043211.50450304
30979,3756286.89161048
30980,6611995.75972882
30981,5875566.72683542
30982,6567113.53422597
30983,4018532.42410439
30984,5599734.61129323
30985,3884252.92150076
30986,10071624.7498336
30987,8992433.99814924
30988,6315019.39629807
30989,7289604.530331
30990,13251305.4390818
30991,9015498.27055165
30992,2769302.61855293
30993,7143853.80141695
30994,4750189.94207825
30995,6709519.25681894
30996,5577435.21436305
30997,7423489.42418994
30998,7377811.415221
30999,6479991.1102198
31000,8673626.45814599
31001,6219154.02579299
31002,9320506.00480045
31003,9045899.82567315
31004,4067088.32697948
31005,2890084.7253863
31006,7249595.25978796
31007,5580941.5750752
31008,5267260.8758545
31009,6985244.67849039
31010,6541198.86485752
31011,4142529.37143609
31012,5805929.25764514
31013,7365726.38788609
31014,9313557.6106755
31015,7471174.30542429
31016,4122933.36044163
31017,9586081.16673659
31018,5605563.93687154
31019,4684213.44925366
31020,7304489.84208503
31021,12121340.4169737
31022,23488758.5343573
31023,9731989.73987522
31024,5258071.32639531
31025,6067097.4685905
31026,6325645.94662716
31027,4615128.74905092
31028,4782741.26376137
31029,6883759.44081647
31030,6900224.0877889
31031,9274416.72714089
31032,9332139.71568779
31033,8148016.91831335
31034,6466773.65244431
31035,9773770.09158473
31036,6830626.02908956
31037,28287493.4902059
31038,4366650.00227446
31039,9997421.88138877
31040,5879557.68680634
31041,4529495.44058328
31042,3567716.79429
31043,6699020.8181802
31044,8761652.11494402
31045,6814216.97409072
31046,14510029.4479064
31047,8437014.50322165
31048,6162058.55657997
31049,5226774.14325393
31050,7620833.57716682
31051,6472159.85718647
31052,3976164.3694401
31053,15650557.3382401
31054,6204154.72791471
31055,5878593.330234
31056,12119860.8513464
31057,5391527.63299747
31058,6828007.82518915
31059,2724598.47357717
31060,6928261.46825461
31061,6278670.38360732
31062,6506234.10835951
31063,3849966.14485754
31064,4907749.7247522
31065,7352202.59703737
31066,4450583.82245636
31067,8400067.18858872
31068,4258083.24895193
31069,4826554.71675035
31070,4734248.02684979
31071,3722959.2590109
31072,8407448.49561461
31073,2239689.19034538
31074,6716023.48368909
31075,6603734.16386219
31076,7278899.50572573
31077,5519178.76965378
31078,4195131.25751944
31079,5223196.39591374
31080,6370505.88447517
31081,2870266.99727932
31082,11505755.1364076
31083,4983837.66339503
31084,9539333.62947688
31085,11800418.3847262
31086,3785809.19949147
31087,5128808.58245097
31088,8013970.74424319
31089,6211774.25247265
31090,32931629.025271
31091,3397735.37267002
31092,6962658.31186348
31093,6407178.80327096
31094,6338484.27970456
31095,5153657.25606256
31096,16546307.5072175
31097,9615802.07858833
31098,9546140.92616221
31099,16388446.9246902
31100,4817265.68323087
31101,4033283.40519281
31102,6329013.0371682
31103,10875119.5530427
31104,5702294.19894123
31105,8635247.67486362
31106,4530031.11064394
31107,10187100.5011181
31108,7069290.01409946
31109,5043417.59956192
31110,9300882.60220126
31111,10802782.6834286
31112,5958800.59314547
31113,3430575.06586655
31114,4857182.93584466
31115,5043167.49726656
31116,6317428.84493852
31117,6220856.46966158
31118,3992526.15045103
31119,3799767.51783503
31120,5667720.46618406
31121,6114985.55281393
31122,5646281.01115072
31123,4785145.60895417
31124,5018492.5932093
31125,13880813.8625212
31126,20981382.828356
31127,5684327.78187453
31128,6364445.5309342
31129,5064224.21573352
31130,12719712.0792608
31131,7550164.20038148
31132,8982851.30252281
31133,10489465.389614
31134,6505216.595924
31135,10292409.5638483
31136,9064967.96461635
31137,4430443.12627945
31138,7193336.23469787
31139,3928457.94889963
31140,6672286.54929083
31141,7019803.92348462
31142,9546614.34124023
31143,5133922.44884219
31144,3945688.17736088
31145,5743023.75131635
31146,5787967.49478301
31147,12989029.9177793
31148,6375611.25571444
31149,2286713.80460781
31150,8182661.56422889
31151,5162280.30190437
31152,8125257.72428572
31153,5340115.04620709
31154,15261995.2107219
31155,6615691.92765325
31156,8462995.25950444
31157,4140566.37614368
31158,8338537.3915495
31159,6159755.36072992
31160,5488457.32529093
31161,3882027.26715258
31162,4791812.91781406
31163,5605141.62799874
31164,6006836.29711318
31165,6541735.36984884
31166,5521716.35983452
31167,6440008.05706156
31168,11285193.7756962
31169,8680469.94809714
31170,5272718.95387837
31171,11972835.4922774
31172,5146800.60483178
31173,10268252.3008313
31174,9411523.68053046
31175,16687440.8161547
31176,4789523.97991331
31177,8223027.35283319
31178,4276575.67991089
31179,4724041.7537748
31180,4266110.9372123
31181,7654222.07392683
31182,6428294.27275766
31183,7956809.32802064
31184,5206386.9477012
31185,4067088.32697948
31186,9103780.54399182
31187,3449570.32810537
31188,4817426.47953732
31189,5279572.16299459
31190,7612451.15609488
31191,13385839.4455677
31192,3817161.30632082
31193,5445776.96464975
31194,10229683.4384579
31195,7766162.38137941
31196,5204202.71867727
31197,15538214.9890282
31198,5678941.86269992
31199,6376942.97120457
31200,10728061.8848256
31201,3928012.14421877
31202,3953564.25670473
31203,6226453.4957199
31204,3675142.0791963
31205,7618973.24895022
31206,6061528.0737625
31207,4250544.91567445
31208,4831473.18476942
31209,4320854.80091174
31210,5656639.92256786
31211,7620797.23828243
31212,5289031.30910042
31213,11211091.4739756
31214,5733518.12075299
31215,4816181.59680295
31216,5599734.61129323
31217,7019228.21083486
31218,8389451.4099771
31219,3759691.59521522
31220,6930970.99339007
31221,3885086.48139959
31222,6682449.93206013
31223,9591970.42327295
31224,6919116.39039856
31225,11763720.7953879
31226,6196881.39953996
31227,9412816.24551053
31228,7721534.28384678
31229,4513502.10755184
31230,5658242.34366304
31231,3996297.42536699
31232,6144442.23875578
31233,6206800.07627642
31234,6076930.11673897
31235,5077653.8500573
31236,6516797.08834845
31237,10922724.1016782
31238,6370505.88447517
31239,10092296.794794
31240,6248582.12123774
31241,6226453.4957199
31242,6997259.29143056
31243,3803494.5508954
31244,6998560.66838097
31245,7874368.59264578
31246,11106885.3598658
31247,5100148.18757015
31248,7399881.20565208
31249,9602422.69237667
31250,5722881.97779471
31251,6920132.64704374
31252,6206705.36873061
31253,8184721.97270616
31254,5590631.4258016
31255,11091685.1525628
31256,6800791.22718726
31257,5232569.50687167
31258,7938308.06110877
31259,10296513.3057237
31260,7383555.05042727
31261,22719886.9653639
31262,5593169.86377578
31263,6216497.48364083
31264,3995771.51890493
31265,10639460.3310838
31266,7561989.30515366
31267,3956355.34754803
31268,4166098.43373138
31269,7636256.88697274
31270,4039415.44043572
31271,5078995.38008201
31272,13480999.9601216
31273,7817241.15202199
31274,5569074.6092136
31275,7047641.59619631
31276,5891282.77004281
31277,5344741.24913655
31278,13975840.7123217
31279,14923473.0174371
31280,5884858.86420228
31281,6962658.31186348
31282,11810348.373977
31283,6213996.15369996
31284,4181430.96794859
31285,5279219.7252257
31286,7699422.96683756
31287,10019699.6882058
31288,4392801.07419132
31289,9379034.61738927
31290,5789667.85425999
31291,6658181.56208057
31292,3859535.23044621
31293,6990349.36622604
31294,3958234.78537997
31295,18701599.0842147
31296,9540552.76144295
31297,7375968.20558977
31298,3522363.78197788
31299,9600518.10363515
31300,7387724.79998436
31301,6036140.41960904
31302,5120949.53787834
31303,7669566.66974339
31304,6503169.64459003
31305,8904144.4895138
31306,3121632.43178825
31307,6528130.48511835
31308,7853002.82645126
31309,8212275.03997752
31310,53874091.5734181
31311,5479226.73002788
31312,5042902.97948907
31313,11787146.420704
31314,6356808.47868809
31315,9789890.04880667
31316,12076363.9199534
31317,15377472.4012848
31318,7816152.78274652
31319,5684506.67763561
31320,6148932.48369302
31321,6688526.04916513
31322,6658130.76437273
31323,8172219.21905268
31324,6753410.08374682
31325,6277532.80322261
31326,6212562.19584129
31327,6906037.17608273
31328,11642291.7556145
31329,5071822.07460502
31330,11223886.0795345
31331,8347193.92966631
31332,5471102.03923277
31333,5195935.77829479
31334,4174076.10489395
31335,8441408.8532909
31336,8340931.36235489
31337,6808974.66608206
31338,4089381.79056956
31339,5077135.73658778
31340,5711241.50087015
31341,9678916.87123206
31342,5189309.90686661
31343,3739484.30849164
31344,4429619.28873408
31345,4773923.5218988
31346,3954303.32685027
31347,7047722.25052664
31348,11933871.6691682
31349,11796795.2313407
31350,3409612.46492714
31351,5689306.43739517
31352,9522881.50562151
31353,5405247.85762792
31354,7303591.26977408
31355,8865548.89168376
31356,3904140.25705684
31357,4864391.30618974
31358,2765159.32957088
31359,6512628.22246404
31360,10769105.4340604
31361,4997349.59719898
31362,9842876.76683783
31363,4966457.9488638
31364,3622562.94090597
31365,3827495.60484151
31366,6490561.00313785
31367,9761474.11990798
31368,6205255.33990591
31369,4329062.75854042
31370,8628875.97045557
31371,9097670.43732454
31372,7037191.23352663
31373,5160793.7291906
31374,6515038.50813232
31375,5345781.16754691
31376,6370505.88447517
31377,8672857.21339578
31378,5964298.35286802
31379,31321615.2061552
31380,4638355.6061767
31381,7549192.20913694
31382,5567120.47308792
31383,7988248.50695269
31384,22759312.4182657
31385,13162359.7581382
31386,10285854.8260498
31387,10188130.3619397
31388,5102692.63198048
31389,4348916.77137954
31390,6804904.43026078
31391,5340115.04620709
31392,9989321.02258689
31393,8753442.248199
31394,5564954.73238695
31395,4393446.27415642
31396,9306809.65915575
31397,7151092.77794015
31398,2730688.07757048
31399,11027284.4515285
31400,4216163.94881581
31401,8895283.61367234
31402,10667115.2037308
31403,4907749.7247522
31404,5054487.41182137
31405,4160087.49778667
31406,6303971.81099695
31407,3711253.97564595
31408,6233464.29121636
31409,3959688.37632283
31410,10070395.3783674
31411,8130536.40545678
31412,11396418.8347002
31413,7301571.62704285
31414,3738906.62044038
31415,15024806.7291841
31416,5682186.89078385
31417,4702313.74766917
31418,7190277.2802573
31419,9535840.86038325
31420,10283814.6822454
31421,6759557.16883065
31422,6378299.29609704
31423,6977687.79702335
31424,14124948.9672185
31425,5926604.15218184
31426,4634933.09475329
31427,6693816.06280791
31428,8196555.94313619
31429,13946974.589911
31430,4722334.59217939
31431,5073660.41730252
31432,4728941.44344402
31433,6160231.20562498
31434,3923848.74990116
31435,11230117.4976246
31436,9197943.4281067
31437,12439003.0273005
31438,8544278.17259369
31439,8196079.12940922
31440,6348320.83148008
31441,6249666.77397498
31442,7709150.89868774
31443,13068426.4726425
31444,6575975.23215128
31445,7741959.05858366
31446,13765255.2155283
31447,6076425.9367129
31448,7893473.58477229
31449,8403552.66575098
31450,6752907.7391644
31451,8458436.40550177
31452,12125595.1743504
31453,3239094.46797711
31454,5461296.4363103
31455,7509097.21335758
31456,4907749.7247522
31457,6392987.94817113
31458,16009419.6366906
31459,7404455.60523978
31460,4913509.98939836
31461,4801996.16416353
31462,3616960.22493764
31463,5073781.38425914
31464,7382794.60675052
31465,5052063.36437562
31466,53282200.3397829
31467,3751879.69820126
31468,11663784.6864698
31469,4353726.3248309
31470,5038831.15730186
31471,13011371.0330568
31472,2767380.62782576
31473,7495474.59531073
31474,4042008.86223585
31475,7585145.3196862
31476,21590581.7059232
31477,7237423.45512466
31478,5299098.64267927
31479,6267590.75118899
31480,8923696.73130071
31481,8374519.21022586
31482,9874693.34766947
31483,10187838.881333
31484,6228205.45502292
31485,3259782.70172488
31486,2956280.16349465
31487,5083846.2472096
31488,14666431.3937235
31489,8377219.10426181
31490,4502255.80032853
31491,5700842.40241427
31492,8251425.43512371
31493,8752473.94141536
31494,5719902.81298138
31495,5530142.98931716
31496,7270546.49484808
31497,4801803.82727828
31498,6270293.04663198
31499,10145894.561246
31500,10083292.0341653
31501,8634753.57610741
31502,9683939.5852576
31503,5587252.18611747
31504,10575708.3459304
31505,20749602.9918047
31506,7570034.60053284
31507,6510038.78073413
31508,6772604.39967363
31509,5676830.0692856
31510,5776514.14058774
31511,4928692.24869861
31512,5985215.59121135
31513,14903106.511761
31514,24642032.4139068
31515,2409908.68732929
31516,15704171.9340143
31517,5598768.09606353
31518,7452736.04380931
31519,6150345.88937694
31520,7027674.49641697
31521,5175550.40839682
31522,4467044.29216436
31523,6911314.66664604
31524,8511957.47895938
31525,10881821.4920355
31526,5615869.56980115
31527,6959584.61987612
31528,4780424.74628715
31529,5748322.4291914
31530,6552605.94407157
31531,8513865.33724293
31532,5606392.61002999
31533,13120525.7830501
31534,7964416.34406597
31535,9185162.96788108
31536,7516082.66375636
31537,4375929.72048576
31538,4816411.25576069
31539,3522363.78197788
31540,9526078.81066776
31541,2832564.13674323
31542,5879596.93722614
31543,3854484.88080751
31544,4855358.20308722
31545,7032977.86835907
31546,12742173.245324
31547,6081202.83759681
31548,6120703.29580959
31549,5743637.20530057
31550,5364892.46977959
31551,5756869.77782269
31552,7154244.22643463
31553,6348829.40729504
31554,8765454.81233399
31555,3988317.19748221
31556,7503992.98899624
31557,5898090.54168532
31558,10101521.533167
31559,2863197.05875982
31560,7659581.88242568
31561,7241296.59492393
31562,25021448.3263282
31563,3809996.58932613
31564,8605134.71033738
31565,9019832.62857919
31566,5853843.46363826
31567,19225966.2588354
31568,5838527.96364815
31569,6770001.97929134
31570,7075873.07538
31571,6300624.05134756
31572,3664268.50483714
31573,5221861.59707089
31574,10705127.8943487
31575,5541245.24888945
31576,7187582.91200196
31577,4917020.97423718
31578,8820573.65912246
31579,5083618.38059267
31580,6897980.47912446
31581,5808166.6231226
31582,5589639.82823509
31583,8659534.47230753
31584,4086715.10191554
31585,5685639.81487462
31586,11930298.5614371
31587,13857931.3905485
31588,9063584.86564822
31589,3054360.79146824
31590,5651032.32700229
31591,5855110.86489301
31592,7664813.86769082
31593,7034896.38098113
31594,7786734.90901179
31595,5427267.70108583
31596,3669188.59427477
31597,5875342.59598899
31598,4028435.95998315
31599,6575548.79488325
31600,7718508.34282757
31601,15392379.3651008
31602,5224606.27402637
31603,14711398.4569569
31604,4560008.19277848
31605,4913509.98939836
31606,6464473.697097
31607,7809394.86884693
31608,5202217.85111524
31609,5544533.21048859
31610,7473433.29342647
31611,6194435.22213235
31612,4707909.21673752
31613,4812233.17629709
31614,12444484.8293481
31615,9365162.95123455
31616,11167468.767291
31617,4535862.77752662
31618,7489615.32771798
31619,8936744.04187296
31620,4410191.68767718
31621,5396502.01056285
31622,30505497.7125749
31623,9704463.72643306
31624,4805716.19192847
31625,9571319.07229097
31626,5794291.159988
31627,7055765.43091142
31628,8873931.60588215
31629,9042656.71409226
31630,3828276.82419143
31631,5883697.24524441
31632,16932748.2781164
31633,5589709.12772432
31634,8998662.22423284
31635,12405169.0861255
31636,6035150.38056706
31637,5083303.26273921
31638,7666144.35530143
31639,3887250.86722487
31640,10487104.8210807
31641,3995882.02973624
31642,3060145.38915655
31643,5572868.01481995
31644,10828156.1852687
31645,5932230.61211183
31646,8714278.13752361
31647,5610350.54491987
31648,9044036.61943425
31649,5987938.90146665
31650,6267919.50808124
31651,13532059.5152536
31652,5857054.37407201
31653,6022380.79058927
31654,5749846.6351322
31655,4243315.32981378
31656,21424605.5705862
31657,6774594.02069274
31658,4426996.70362222
31659,7333127.76466646
31660,5614027.50720967
31661,5338989.67113852
31662,6841037.12233717
31663,4028966.16559902
31664,3433023.13483457
31665,4067088.32697948
31666,5856724.82566989
31667,8410062.75975812
31668,10963592.2519406
31669,10945289.1652701
31670,6908757.77576619
31671,6180078.99785495
31672,8511299.9758241
31673,7795391.018425
31674,8029829.77200264
31675,7660319.69745309
31676,7480892.08761185
31677,4744173.20624175
31678,4451428.53988876
31679,7099348.00937054
31680,6256029.48821523
31681,6193289.27804523
31682,3119927.06439079
31683,5684506.67763561
31684,4989687.23303804
31685,3832196.27736732
31686,10826834.46941
31687,9084856.02395992
31688,10094992.0888947
31689,3893539.60565191
31690,7402429.24925761
31691,3833530.46342638
31692,4353045.44385749
31693,6309860.24571436
31694,7192218.12514647
31695,6920132.64704374
31696,3746219.88310493
31697,4908732.70630224
31698,3714748.93753147
31699,5810560.00743495
31700,4906701.42806322
31701,8624918.66262333
31702,6281934.58698641
31703,9231266.47544791
31704,6341688.86033636
31705,10167203.8437863
31706,5977902.47417767
31707,11360479.2411993
31708,8981446.47103856
31709,5098300.24754343
31710,11134948.1161374
31711,7522959.82032629
31712,6234552.26547387
31713,5723367.73962897
31714,5379540.10591739
31715,5147968.93007229
31716,5817285.59412002
31717,10650221.1450653
31718,4233977.6454337
31719,7198030.07452181
31720,3303609.95536955
31721,4725560.24958326
31722,5646281.01115072
31723,5579861.23212973
31724,5865349.4558534
31725,4728585.17705958
31726,13553059.6135442
31727,5159130.45679992
31728,4345562.77738004
31729,7400043.52021711
31730,3390837.2329522
31731,7226629.65379624
31732,8430057.44043656
31733,3887895.96872174
31734,3930252.91817123
31735,2867008.72270986
31736,6572294.9859934
31737,5274413.81642863
31738,5670921.22458719
31739,5864331.50279462
31740,8106302.93279815
31741,9229646.75098686
31742,11875629.58273
31743,7375440.65402747
31744,4771588.52252483
31745,3820202.19217662
31746,9061476.04600592
31747,4908194.38249734
