"id","price_doc"
30604,5228529.03149615
30605,4356895.4826563
30606,18076494.5173195
30607,6334598.63224408
30608,8991130.56276998
30609,7920597.59172803
30610,3482934.26588332
30611,4979504.84935827
30612,7575747.25963684
30613,5124569.6526274
30614,13376778.8435325
30615,7631728.51330955
30616,5124569.6526274
30617,7946291.44456276
30618,5211424.09407932
30619,4356895.4826563
30620,4979504.84935827
30621,7367236.81131116
30622,6147923.9446625
30623,6475135.6058529
30624,7741405.33025178
30625,7034876.25400707
30626,6193112.08912379
30627,7737486.06630814
30628,4356895.4826563
30629,5583933.56650137
30630,4633143.25229843
30631,4979504.84935827
30632,4665777.88885986
30633,5403912.91712555
30634,10432798.9285738
30635,6266969.14892242
30636,5602961.0961776
30637,6266969.14892242
30638,5556194.21452074
30639,6387509.24749845
30640,4898000.79512397
30641,8991130.56276998
30642,5602961.0961776
30643,8981600.64912587
30644,6266969.14892242
30645,8987684.22971351
30646,5136057.58835697
30647,4898000.79512397
30648,15558529.4615018
30649,4940169.78992496
30650,5325579.83711326
30651,5779511.76738872
30652,4898000.79512397
30653,4940169.78992496
30654,4940169.78992496
30655,5124569.6526274
30656,4356895.4826563
30657,6266335.65620457
30658,6062106.17378759
30659,4633143.25229843
30660,8016240.95328685
30661,4262922.43994353
30662,6162252.48736344
30663,19602247.9791076
30664,7716197.35240814
30665,7920597.59172803
30666,4940169.78992496
30667,4920055.8471484
30668,6266969.14892242
30669,4979504.84935827
30670,5583933.56650137
30671,8217962.92227508
30672,5483659.66042512
30673,10691456.2951551
30674,8609797.26329393
30675,4262922.43994353
30676,7207990.59695652
30677,5228529.03149615
30678,13376778.8435325
30679,6272990.52478592
30680,6266969.14892242
30681,3566873.08874136
30682,7575747.25963684
30683,6266969.14892242
30684,5182138.94294229
30685,7738969.39605268
30686,5923213.89156542
30687,4356895.4826563
30688,4356895.4826563
30689,8016240.95328685
30690,14895632.500605
30691,5217530.83199889
30692,5913308.50775368
30693,10170404.0940419
30694,5217530.83199889
30695,4824999.16624176
30696,6152715.97878451
30697,7946291.44456276
30698,7984135.74431791
30699,5583933.56650137
30700,4356895.4826563
30701,6266969.14892242
30702,6284942.74915408
30703,4356895.4826563
30704,6266969.14892242
30705,7359512.32364272
30706,13376778.8435325
30707,7314472.11954487
30708,10135256.6740005
30709,4127933.88187404
30710,7946291.44456276
30711,4979504.84935827
30712,4633143.25229843
30713,5219894.8848099
30714,5319996.00982857
30715,5124569.6526274
30716,6266969.14892242
30717,5490394.32165897
30718,10775803.6999023
30719,11142553.9989378
30720,7034809.16450941
30721,2635741.80099992
30722,8221960.89762587
30723,7920597.59172803
30724,7430345.63358764
30725,4983604.77384895
30726,9912283.00589568
30727,6162252.48736344
30728,7863727.19933329
30729,6590427.71438137
30730,5602961.0961776
30731,6062106.17378759
30732,5697195.51152545
30733,10530941.8016002
30734,4356895.4826563
30735,6266969.14892242
30736,6062106.17378759
30737,5602961.0961776
30738,5502161.8443067
30739,6590427.71438137
30740,6266969.14892242
30741,7880882.09443367
30742,4356895.4826563
30743,4356895.4826563
30744,6062106.17378759
30745,8046103.84257606
30746,6266969.14892242
30747,8609797.26329393
30748,13376778.8435325
30749,5626301.46145216
30750,6266969.14892242
30751,5750460.81791796
30752,5124569.6526274
30753,6062106.17378759
30754,5556194.21452074
30755,7854133.77829701
30756,10056978.1025789
30757,5474259.62858982
30758,7705960.78216687
30759,6221580.29775221
30760,7854133.77829701
30761,7979340.1974044
30762,7741405.33025178
30763,6266969.14892242
30764,7920597.59172803
30765,5677847.96395443
30766,5124569.6526274
30767,8152346.26744731
30768,5265548.22529133
30769,7520628.48391875
30770,7920597.59172803
30771,3245628.194944
30772,7979340.1974044
30773,8991130.56276998
30774,4979504.84935827
30775,7623464.9728617
30776,5602961.0961776
30777,7920597.59172803
30778,7737486.06630814
30779,6306966.46667295
30780,7035366.02672363
30781,4356895.4826563
30782,7946291.44456276
30783,6162252.48736344
30784,4262922.43994353
30785,5674800.23927312
30786,4213997.26853985
30787,6194630.17186607
30788,6266969.14892242
30789,7946291.44456276
30790,6237829.22543927
30791,6266969.14892242
30792,4356895.4826563
30793,6590427.71438137
30794,10425757.0648947
30795,7946291.44456276
30796,9130456.05636134
30797,8221960.89762587
30798,4356895.4826563
30799,9272241.16794763
30800,13080546.1480458
30801,6062106.17378759
30802,10550081.2157221
30803,3474915.23834516
30804,3576048.87885279
30805,9226566.53777814
30806,4356895.4826563
30807,6104509.13066919
30808,6781614.03774801
30809,5661869.69941817
30810,10838839.08921
30811,4920055.8471484
30812,6222351.68266631
30813,5386485.92286434
30814,4566091.81891646
30815,5602961.0961776
30816,8934528.40307716
30817,4262922.43994353
30818,7476063.70127107
30819,7512291.80311185
30820,6284942.74915408
30821,15270381.1786966
30822,6387509.24749845
30823,4824999.16624176
30824,4430079.77391348
30825,5769412.01092002
30826,8225741.16401482
30827,6266969.14892242
30828,5596413.91473762
30829,6248248.41980735
30830,6266969.14892242
30831,3826670.7518781
30832,5438552.41104089
30833,5285143.80348018
30834,4920055.8471484
30835,7946291.44456276
30836,6974474.44138294
30837,4866052.36820031
30838,4660472.494738
30839,5572219.65888835
30840,9980427.17728932
30841,7800343.8117274
30842,5474259.62858982
30843,5184892.40928208
30844,10056978.1025789
30845,9206859.94001955
30846,4213997.26853985
30847,6145690.50244428
30848,8221960.89762587
30849,4824999.16624176
30850,4832127.51577708
30851,4898000.79512397
30852,9980427.17728932
30853,3149141.53403815
30854,5602961.0961776
30855,4898000.79512397
30856,7295599.54019426
30857,2638931.02470138
30858,4566091.81891646
30859,6301417.25551889
30860,5602961.0961776
30861,4898000.79512397
30862,6237829.22543927
30863,4898000.79512397
30864,6329761.52287244
30865,6266969.14892242
30866,8991130.56276998
30867,5358741.01672552
30868,7705960.78216687
30869,5556194.21452074
30870,7132498.89980741
30871,7458274.83093356
30872,4898000.79512397
30873,4364980.41201326
30874,5602961.0961776
30875,5602961.0961776
30876,4808613.57728451
30877,7979340.1974044
30878,6266969.14892242
30879,8991130.56276998
30880,6062106.17378759
30881,4104608.13075059
30882,6590427.71438137
30883,3389185.18655318
30884,6266969.14892242
30885,5602961.0961776
30886,10813131.1836196
30887,6147923.9446625
30888,4808613.57728451
30889,5602961.0961776
30890,7955200.79103441
30891,5327327.25489451
30892,5327327.25489451
30893,4808613.57728451
30894,6221580.29775221
30895,4920055.8471484
30896,4381884.77018696
30897,8088302.51393846
30898,4920055.8471484
30899,4356895.4826563
30900,3482934.26588332
30901,5451919.14118112
30902,4104608.13075059
30903,4356895.4826563
30904,7333610.32628617
30905,6266969.14892242
30906,8030442.42284291
30907,10041797.2967306
30908,4920055.8471484
30909,9170948.29866011
30910,8536125.45655959
30911,5480663.90313543
30912,5602961.0961776
30913,10845456.6114962
30914,5602961.0961776
30915,6228122.30005057
30916,6266969.14892242
30917,6103897.88124846
30918,5602961.0961776
30919,7691430.87065161
30920,5662695.89553508
30921,4898000.79512397
30922,6193112.08912379
30923,3576048.87885279
30924,6266969.14892242
30925,12372158.6899144
30926,4824999.16624176
30927,8154888.98563776
30928,5352530.25716142
30929,6266969.14892242
30930,10047832.3707595
30931,6266969.14892242
30932,5212741.31111827
30933,5554578.31533569
30934,10891601.6916317
30935,4920055.8471484
30936,4356895.4826563
30937,8991130.56276998
30938,4487513.99930161
30939,14895632.500605
30940,4824999.16624176
30941,6284942.74915408
30942,3796782.72763949
30943,7691430.87065161
30944,6162252.48736344
30945,5602961.0961776
30946,11828744.2721641
30947,4633143.25229843
30948,7562876.39332122
30949,5538022.61437084
30950,6393494.00503662
30951,10878314.3897652
30952,8989347.22051217
30953,7359512.32364272
30954,5067741.40100607
30955,5583933.56650137
30956,4920055.8471484
30957,5577408.61913812
30958,27873115.5506881
30959,8381190.64780508
30960,7674051.62790312
30961,5594909.03878305
30962,8710697.01176563
30963,4104608.13075059
30964,3921667.72670683
30965,6194630.17186607
30966,9291768.696266
30967,10906465.2941835
30968,4328885.23595278
30969,3576048.87885279
30970,6062106.17378759
30971,11930753.6749288
30972,3576048.87885279
30973,6266969.14892242
30974,4665777.88885986
30975,7359512.32364272
30976,6062106.17378759
30977,4920055.8471484
30978,7979880.5038826
30979,3523700.99289188
30980,12154377.0593411
30981,7314472.11954487
30982,6301417.25551889
30983,4104608.13075059
30984,6266969.14892242
30985,4356895.4826563
30986,6062106.17378759
30987,7142130.34289941
30988,5421034.38800755
30989,7597938.14809006
30990,9951382.27606768
30991,8981909.01324053
30992,5067741.40100607
30993,7775336.90776614
30994,5134691.19266844
30995,6221580.29775221
30996,6266969.14892242
30997,9095033.25008668
30998,6152715.97878451
30999,10268546.0821172
31000,7844552.06083502
31001,6062106.17378759
31002,6480195.04689637
31003,8118580.95985415
31004,4104608.13075059
31005,4566091.81891646
31006,4665777.88885986
31007,5602961.0961776
31008,6162252.48736344
31009,5602961.0961776
31010,5913308.50775368
31011,4920055.8471484
31012,6062106.17378759
31013,9187055.24824638
31014,6328856.10784226
31015,6284942.74915408
31016,4920055.8471484
31017,6162252.48736344
31018,5502959.48736905
31019,4866052.36820031
31020,4952883.11174589
31021,8221960.89762587
31022,10056978.1025789
31023,6266969.14892242
31024,5218789.86788674
31025,8221960.89762587
31026,5913308.50775368
31027,4940169.78992496
31028,5602961.0961776
31029,9562633.23395006
31030,4624857.12624538
31031,6062106.17378759
31032,8218260.7435943
31033,9095033.25008668
31034,5882530.24555813
31035,6194630.17186607
31036,5862553.30551733
31037,21381129.3760401
31038,4920055.8471484
31039,4898000.79512397
31040,5327327.25489451
31041,4920055.8471484
31042,4328885.23595278
31043,5773551.10498431
31044,5969066.80128899
31045,4633143.25229843
31046,11142553.9989378
31047,8710697.01176563
31048,6237829.22543927
31049,5413661.95522747
31050,8991130.56276998
31051,5538022.61437084
31052,4104608.13075059
31053,13376778.8435325
31054,6194630.17186607
31055,7359512.32364272
31056,8954147.36363289
31057,6266969.14892242
31058,7694673.67756004
31059,4213997.26853985
31060,6062106.17378759
31061,6062106.17378759
31062,5327327.25489451
31063,3576048.87885279
31064,4824999.16624176
31065,7817979.24206785
31066,4824999.16624176
31067,8381190.64780508
31068,4920055.8471484
31069,4940169.78992496
31070,4898000.79512397
31071,3482934.26588332
31072,7542823.36474225
31073,4104608.13075059
31074,4920055.8471484
31075,7872476.40484811
31076,6221580.29775221
31077,6266969.14892242
31078,4920055.8471484
31079,6162252.48736344
31080,4356895.4826563
31081,6781614.03774801
31082,10907921.5617479
31083,6162252.48736344
31084,6162252.48736344
31085,8221960.89762587
31086,4665777.88885986
31087,5450676.6366523
31088,5212741.31111827
31089,5211424.09407932
31090,13376778.8435325
31091,3436593.63606005
31092,6062106.17378759
31093,7314472.11954487
31094,6284942.74915408
31095,5211424.09407932
31096,23403031.3530178
31097,10757547.3729454
31098,7955200.79103441
31099,7072627.99354672
31100,5602961.0961776
31101,5492305.812213
31102,6221580.29775221
31103,8776094.40851811
31104,5298856.07470025
31105,7333610.32628617
31106,4866052.36820031
31107,11159994.8787516
31108,5885459.40449104
31109,6162252.48736344
31110,6162252.48736344
31111,11595929.5475825
31112,5682490.36045983
31113,4487513.99930161
31114,5211424.09407932
31115,6162252.48736344
31116,6120020.38636701
31117,6124229.95514906
31118,4364980.41201326
31119,3576048.87885279
31120,5497263.07489786
31121,5769412.01092002
31122,8109457.70225293
31123,4898000.79512397
31124,6103897.88124846
31125,6162252.48736344
31126,12705309.2489067
31127,5327327.25489451
31128,5882530.24555813
31129,6162252.48736344
31130,7691430.87065161
31131,7207990.59695652
31132,7435903.23749044
31133,7569110.58032032
31134,6127939.80967219
31135,9034192.15536862
31136,8017028.41502048
31137,4866052.36820031
31138,5602961.0961776
31139,4364980.41201326
31140,7887558.94789243
31141,6284942.74915408
31142,6162252.48736344
31143,4866052.36820031
31144,4104608.13075059
31145,5602961.0961776
31146,5602961.0961776
31147,9947852.48137654
31148,7314472.11954487
31149,4104608.13075059
31150,8989347.22051217
31151,5602961.0961776
31152,9095033.25008668
31153,6162252.48736344
31154,9751592.68198827
31155,5882530.24555813
31156,7192574.80379263
31157,4940169.78992496
31158,9051146.46733473
31159,6062106.17378759
31160,5602961.0961776
31161,3576048.87885279
31162,4940169.78992496
31163,5583933.56650137
31164,6062106.17378759
31165,6062106.17378759
31166,6266969.14892242
31167,4920055.8471484
31168,9735554.35398831
31169,5882530.24555813
31170,6163627.80801027
31171,8256549.85761306
31172,6162252.48736344
31173,7979340.1974044
31174,8051169.85668031
31175,10943577.4274266
31176,4898000.79512397
31177,8989347.22051217
31178,4920055.8471484
31179,4820546.99017044
31180,4920055.8471484
31181,6162252.48736344
31182,4824999.16624176
31183,8221960.89762587
31184,5358741.01672552
31185,4364980.41201326
31186,8381190.64780508
31187,4487513.99930161
31188,4898000.79512397
31189,4920055.8471484
31190,7319084.46137878
31191,10206919.2855063
31192,6162252.48736344
31193,5145382.28064113
31194,11142553.9989378
31195,6978732.62272783
31196,5298962.19682477
31197,10228629.8676862
31198,5811934.43289565
31199,4356895.4826563
31200,7314472.11954487
31201,4080402.30345384
31202,4381884.77018696
31203,6062106.17378759
31204,4262922.43994353
31205,7691430.87065161
31206,5488520.13607123
31207,4920055.8471484
31208,5602961.0961776
31209,4866052.36820031
31210,5124569.6526274
31211,7979340.1974044
31212,4898000.79512397
31213,9158170.41220355
31214,4824999.16624176
31215,4898000.79512397
31216,6266969.14892242
31217,6062106.17378759
31218,7854133.77829701
31219,5327327.25489451
31220,4920055.8471484
31221,4364980.41201326
31222,7359512.32364272
31223,6266969.14892242
31224,7309988.16752045
31225,7727958.21421803
31226,6062106.17378759
31227,6266969.14892242
31228,10365183.3445868
31229,4213997.26853985
31230,6590427.71438137
31231,4104608.13075059
31232,4824999.16624176
31233,4356895.4826563
31234,4824999.16624176
31235,6162252.48736344
31236,5602961.0961776
31237,10225040.7375509
31238,4356895.4826563
31239,10046874.1803882
31240,6237829.22543927
31241,4356895.4826563
31242,6062106.17378759
31243,4104608.13075059
31244,6062106.17378759
31245,7359512.32364272
31246,7674051.62790312
31247,6162252.48736344
31248,6103897.88124846
31249,6266969.14892242
31250,5327327.25489451
31251,6062106.17378759
31252,6062106.17378759
31253,7617324.040917
31254,8291402.93848393
31255,10740633.0083168
31256,5863067.69709007
31257,6162252.48736344
31258,7575747.25963684
31259,6266969.14892242
31260,7465191.64493648
31261,13376778.8435325
31262,6266969.14892242
31263,6062106.17378759
31264,4262922.43994353
31265,6221580.29775221
31266,7151365.57572213
31267,4430079.77391348
31268,4920055.8471484
31269,7575747.25963684
31270,4104608.13075059
31271,4952883.11174589
31272,7521395.95181198
31273,6124229.95514906
31274,5272372.00171959
31275,5672625.06755382
31276,6221580.29775221
31277,5134691.19266844
31278,7691430.87065161
31279,11142553.9989378
31280,7465191.64493648
31281,6062106.17378759
31282,8221960.89762587
31283,6062106.17378759
31284,5480663.90313543
31285,6266969.14892242
31286,7597938.14809006
31287,6062106.17378759
31288,4920055.8471484
31289,10346596.4406066
31290,5124569.6526274
31291,6145690.50244428
31292,4646373.45312757
31293,6062106.17378759
31294,4104608.13075059
31295,13376778.8435325
31296,6162252.48736344
31297,4898000.79512397
31298,4920055.8471484
31299,6266969.14892242
31300,7251953.23320836
31301,7733996.5662113
31302,7359512.32364272
31303,7333610.32628617
31304,6062106.17378759
31305,11215133.676816
31306,3245628.194944
31307,7314472.11954487
31308,7557656.3297757
31309,7597938.14809006
31310,21489309.3700917
31311,6120020.38636701
31312,5029157.5642285
31313,10838839.08921
31314,4624857.12624538
31315,6194630.17186607
31316,8991130.56276998
31317,11306911.6457084
31318,7705960.78216687
31319,4824999.16624176
31320,6120020.38636701
31321,8991130.56276998
31322,11142553.9989378
31323,7597938.14809006
31324,7300262.63980168
31325,5352530.25716142
31326,5134691.19266844
31327,7674051.62790312
31328,10813131.1836196
31329,6162252.48736344
31330,7314472.11954487
31331,8989347.22051217
31332,5211424.09407932
31333,5211424.09407932
31334,4920055.8471484
31335,4356895.4826563
31336,7557656.3297757
31337,5602961.0961776
31338,4665777.88885986
31339,5211424.09407932
31340,5602961.0961776
31341,6266969.14892242
31342,5444909.7194494
31343,3482934.26588332
31344,5212741.31111827
31345,6266969.14892242
31346,4364980.41201326
31347,6194630.17186607
31348,10140013.3314309
31349,10754941.852342
31350,4328885.23595278
31351,5386485.92286434
31352,7465191.64493648
31353,5537325.50409285
31354,5913308.50775368
31355,12404388.2982194
31356,4808613.57728451
31357,4808613.57728451
31358,5067741.40100607
31359,6062106.17378759
31360,14725996.7743945
31361,5217530.83199889
31362,6266969.14892242
31363,6162252.48736344
31364,5589325.32596634
31365,3576048.87885279
31366,7705960.78216687
31367,7979340.1974044
31368,6221580.29775221
31369,4898000.79512397
31370,9770731.9196943
31371,8954147.36363289
31372,6062106.17378759
31373,5557195.77810837
31374,5842087.0352039
31375,5691705.12281193
31376,4566091.81891646
31377,8846874.91909723
31378,6237829.22543927
31379,20259624.0297944
31380,5557932.49299857
31381,6938444.19509707
31382,4896436.22705998
31383,8173692.34911479
31384,11523127.1189733
31385,12432835.9220889
31386,6781614.03774801
31387,11082000.06717
31388,6062106.17378759
31389,4920055.8471484
31390,7631728.51330955
31391,6162252.48736344
31392,7772749.45450175
31393,7426413.87163481
31394,5664332.44365791
31395,5882530.24555813
31396,10083869.0213283
31397,4866052.36820031
31398,3047287.81536477
31399,9947852.48137654
31400,4624857.12624538
31401,7854133.77829701
31402,7984135.74431791
31403,4920055.8471484
31404,5218789.86788674
31405,4808613.57728451
31406,6266969.14892242
31407,3313517.56873237
31408,6301417.25551889
31409,6266969.14892242
31410,10642403.246513
31411,7597938.14809006
31412,10786928.7287899
31413,7476063.70127107
31414,7248973.04865259
31415,8001995.91639081
31416,5882530.24555813
31417,4865806.4210197
31418,7546917.51885701
31419,7979340.1974044
31420,6062106.17378759
31421,5565665.93664664
31422,6024954.37942311
31423,6395152.68901626
31424,26758317.5563022
31425,5615328.66898745
31426,5280362.716129
31427,6062106.17378759
31428,7309988.16752045
31429,8711768.70248347
31430,4898000.79512397
31431,6080686.70507678
31432,6266969.14892242
31433,5222424.36244902
31434,4356895.4826563
31435,10757547.3729454
31436,6266969.14892242
31437,8954147.36363289
31438,6595765.94427725
31439,10007285.1948294
31440,5480663.90313543
31441,5556766.51446546
31442,9095033.25008668
31443,8127683.47653643
31444,6145690.50244428
31445,7390635.15813189
31446,7741405.33025178
31447,5308157.40167187
31448,8510691.22190961
31449,6067103.25462925
31450,6136004.06964481
31451,8173692.34911479
31452,7741405.33025178
31453,2953938.22886665
31454,5602961.0961776
31455,7033299.819951
31456,4920055.8471484
31457,7597938.14809006
31458,11444144.1355076
31459,5929187.70249475
31460,4920055.8471484
31461,5170040.06594141
31462,4284805.76705406
31463,6162252.48736344
31464,5519431.42343623
31465,5691705.12281193
31466,11576526.6492309
31467,3313517.56873237
31468,7546917.51885701
31469,4633143.25229843
31470,6080686.70507678
31471,8221960.89762587
31472,5604163.49041145
31473,7631728.51330955
31474,8339324.7014555
31475,4920055.8471484
31476,14734790.8216259
31477,6221580.29775221
31478,5212741.31111827
31479,6193112.08912379
31480,6147923.9446625
31481,7946291.44456276
31482,8878638.19352539
31483,7783579.49424892
31484,6654214.15851181
31485,4940169.78992496
31486,3482934.26588332
31487,5218789.86788674
31488,7866937.61293334
31489,7597938.14809006
31490,4808613.57728451
31491,5390447.97101337
31492,8088302.51393846
31493,8965888.10916043
31494,6136004.06964481
31495,5602961.0961776
31496,6999635.32099168
31497,5571868.94039999
31498,6194630.17186607
31499,10891206.9911971
31500,7979340.1974044
31501,6410363.09331419
31502,7705960.78216687
31503,5228529.03149615
31504,7280065.80483182
31505,7694673.67756004
31506,7705960.78216687
31507,6080101.03471871
31508,7741405.33025178
31509,5170040.06594141
31510,6188595.4840311
31511,4920055.8471484
31512,6654214.15851181
31513,23737367.9063987
31514,11142553.9989378
31515,4920055.8471484
31516,10495769.5100827
31517,5615328.66898745
31518,7407181.82286954
31519,5602961.0961776
31520,5197372.99414981
31521,5295572.39302934
31522,4952883.11174589
31523,7309988.16752045
31524,6266969.14892242
31525,10941532.0430979
31526,6266969.14892242
31527,11300055.6657693
31528,5280362.716129
31529,5674123.79056933
31530,6301417.25551889
31531,7465191.64493648
31532,6266969.14892242
31533,8991130.56276998
31534,7289472.44524583
31535,7476063.70127107
31536,7955200.79103441
31537,4824999.16624176
31538,6247318.91693253
31539,4920055.8471484
31540,6162252.48736344
31541,5987464.94503204
31542,5358741.01672552
31543,3826670.7518781
31544,4920055.8471484
31545,7946291.44456276
31546,8954147.36363289
31547,6120020.38636701
31548,5151544.2773861
31549,5842087.0352039
31550,5743303.08384469
31551,5882530.24555813
31552,6124229.95514906
31553,5496738.83993986
31554,7189632.733878
31555,4920055.8471484
31556,4866052.36820031
31557,6220998.85541893
31558,6062106.17378759
31559,5987464.94503204
31560,4866052.36820031
31561,8954147.36363289
31562,19499104.196689
31563,3313517.56873237
31564,8057898.76571718
31565,6162252.48736344
31566,6080101.03471871
31567,8221960.89762587
31568,7955200.79103441
31569,4952883.11174589
31570,8863274.82948282
31571,5280362.716129
31572,4080402.30345384
31573,5384339.10392248
31574,10691456.2951551
31575,6266969.14892242
31576,11770004.9785278
31577,6162252.48736344
31578,4920055.8471484
31579,6080686.70507678
31580,7310985.13839595
31581,6120020.38636701
31582,7525973.69477689
31583,7955200.79103441
31584,4920055.8471484
31585,4920055.8471484
31586,8954147.36363289
31587,10801072.6307922
31588,7946291.44456276
31589,4633143.25229843
31590,7772749.45450175
31591,7819008.21113706
31592,9170948.29866011
31593,7946291.44456276
31594,4898000.79512397
31595,6272284.6423777
31596,4920055.8471484
31597,5406650.15788452
31598,4920055.8471484
31599,10691456.2951551
31600,7331561.40666766
31601,14042159.750942
31602,6266969.14892242
31603,7575747.25963684
31604,2695047.4160282
31605,4920055.8471484
31606,5842087.0352039
31607,7738969.39605268
31608,6266969.14892242
31609,5602961.0961776
31610,7979340.1974044
31611,6247318.91693253
31612,5602961.0961776
31613,4898000.79512397
31614,11142553.9989378
31615,6266969.14892242
31616,7783579.49424892
31617,5124569.6526274
31618,7236112.16622403
31619,7772749.45450175
31620,4824999.16624176
31621,6193112.08912379
31622,17290874.0815675
31623,7211552.24822353
31624,4898000.79512397
31625,10691456.2951551
31626,5602961.0961776
31627,4866052.36820031
31628,7314472.11954487
31629,9331160.78651462
31630,4824999.16624176
31631,6395152.68901626
31632,10159953.6708507
31633,5218789.86788674
31634,7716197.35240814
31635,8954147.36363289
31636,5134059.54121875
31637,6080686.70507678
31638,4866052.36820031
31639,4262922.43994353
31640,10824439.2706113
31641,4356895.4826563
31642,6266969.14892242
31643,7843579.57177861
31644,7979340.1974044
31645,6162252.48736344
31646,7569818.02317523
31647,5055022.49741405
31648,7575768.93405748
31649,5234610.88372154
31650,6221580.29775221
31651,8900612.66172556
31652,5538022.61437084
31653,5330991.58109498
31654,6103897.88124846
31655,4866052.36820031
31656,16094319.0291384
31657,6221580.29775221
31658,4920055.8471484
31659,7309988.16752045
31660,5686648.44275776
31661,5536396.16022061
31662,6062106.17378759
31663,4356895.4826563
31664,5842087.0352039
31665,4356895.4826563
31666,5212741.31111827
31667,4979504.84935827
31668,4959221.29461451
31669,8609961.48372951
31670,6301417.25551889
31671,6243608.24234275
31672,6672661.98801988
31673,7417969.39564377
31674,7309988.16752045
31675,9170948.29866011
31676,7359512.32364272
31677,4898000.79512397
31678,6590427.71438137
31679,7710592.02932448
31680,4356895.4826563
31681,6395152.68901626
31682,6301417.25551889
31683,4920055.8471484
31684,6162252.48736344
31685,3826670.7518781
31686,10891206.9911971
31687,7309988.16752045
31688,6194630.17186607
31689,4356895.4826563
31690,4920055.8471484
31691,4262922.43994353
31692,6162252.48736344
31693,5602961.0961776
31694,11142553.9989378
31695,6062106.17378759
31696,3492710.10056267
31697,6162252.48736344
31698,3313517.56873237
31699,5862553.30551733
31700,5280362.716129
31701,9170948.29866011
31702,6147923.9446625
31703,7476063.70127107
31704,5743303.08384469
31705,10786928.7287899
31706,6221580.29775221
31707,8863274.82948282
31708,7407181.82286954
31709,6266969.14892242
31710,10691456.2951551
31711,6147923.9446625
31712,7772749.45450175
31713,5842087.0352039
31714,4898000.79512397
31715,4866052.36820031
31716,5602961.0961776
31717,6590427.71438137
31718,4633143.25229843
31719,5358741.01672552
31720,7716197.35240814
31721,4898000.79512397
31722,8044530.95680843
31723,6080101.03471871
31724,6103897.88124846
31725,4920055.8471484
31726,9575591.89329734
31727,5492305.812213
31728,4920055.8471484
31729,7043717.53409334
31730,4808613.57728451
31731,8863274.82948282
31732,7979880.5038826
31733,5670910.40817175
31734,4633143.25229843
31735,6162252.48736344
31736,7407181.82286954
31737,6080686.70507678
31738,5842087.0352039
31739,5492305.812213
31740,7309988.16752045
31741,15558529.4615018
31742,8954147.36363289
31743,8954147.36363289
31744,4898000.79512397
31745,4566091.81891646
31746,7637706.24259964
